Unnamed: 0,smiles,property,value,Augmented_SMILES
943,[*]CC([*])(C)C(=O)OCC(F)(F)F,Egc,6.5436,"['FC(F)(COC(C(*)(C)C*)=O)F', 'C(C)(C*)(*)C(=O)OCC(F)(F)F', 'FC(F)(COC(C(C*)(C)*)=O)F', 'FC(F)(COC(C(C*)(*)C)=O)F', 'FC(F)(COC(C(C)(*)C*)=O)F']"
945,[*]CC([*])(C)C(=O)OC(C(F)(F)F)C(F)(F)F,Egc,6.0312,"['CC(C(=O)OC(C(F)(F)F)C(F)(F)F)(C*)*', 'FC(F)(F)C(C(F)(F)F)OC(=O)C(C)(C*)*', 'FC(C(C(F)(F)F)OC(C(C)(C*)*)=O)(F)F', 'FC(F)(C(C(F)(F)F)OC(=O)C(C)(C*)*)F', 'FC(C(OC(C(*)(C)C*)=O)C(F)(F)F)(F)F']"
947,[*]CC([*])(C)C(=O)OCCO,Egc,6.1908,"['C(COC(C(C)(C*)*)=O)O', 'C(OC(=O)C(*)(C)C*)CO', 'O(C(C(C*)(C)*)=O)CCO', '*CC(C(=O)OCCO)(C)*', 'O=C(C(*)(C)C*)OCCO']"
948,[*]CC([*])(C)C(=O)OCCOCC,Egc,6.2857,"['O(CCOCC)C(C(C*)(*)C)=O', 'C(OCCOCC)(C(*)(C*)C)=O', 'O(C(=O)C(C*)(C)*)CCOCC', 'C(OCCOC(C(*)(C)C*)=O)C', 'CCOCCOC(C(C*)(*)C)=O']"
949,[*]CC([*])(C)C(=O)OCC1CCCO1,Egc,5.5918,"['O(CC1CCCO1)C(=O)C(C*)(C)*', 'C1CCOC1COC(=O)C(C*)(*)C', 'C1CCOC1COC(=O)C(C)(*)C*', 'C1CC(COC(C(C*)(C)*)=O)OC1', 'C1(COC(C(C*)(*)C)=O)CCCO1']"
950,[*]CC([*])(Cl)C(=O)OC,Egc,5.8077,"['*C(C*)(Cl)C(=O)OC', 'O=C(C(Cl)(C*)*)OC', 'COC(=O)C(Cl)(*)C*', 'O(C(C(C*)(Cl)*)=O)C', 'C(C(Cl)(*)C*)(OC)=O']"
951,[*]CC([*])(Cl)C(=O)OCC,Egc,6.3834,"['C(C)OC(C(C*)(*)Cl)=O', 'C(C*)(*)(C(=O)OCC)Cl', 'C(C(OCC)=O)(C*)(Cl)*', '*CC(*)(C(=O)OCC)Cl', '*C(C(OCC)=O)(Cl)C*']"
952,[*]CC([*])C(N)=O,Egc,6.3386,"['*C(C*)C(=O)N', '*CC(*)C(=O)N', 'O=C(C(*)C*)N', '*CC(*)C(N)=O', 'C(*)(C*)C(=O)N']"
953,[*]CC([*])C(=O)OC(CC)CC,Egc,6.4889,"['C(C)C(OC(=O)C(C*)*)CC', '*CC(*)C(OC(CC)CC)=O', 'O=C(C(*)C*)OC(CC)CC', 'CCC(CC)OC(=O)C(*)C*', 'O=C(C(C*)*)OC(CC)CC']"
954,[*]CC([*])C(=O)OC1CCCCC1,Egc,6.0771,"['C(C(*)C(OC1CCCCC1)=O)*', 'C1(OC(=O)C(*)C*)CCCCC1', 'C(C(=O)OC1CCCCC1)(C*)*', '*C(C*)C(=O)OC1CCCCC1', 'C(C*)(*)C(OC1CCCCC1)=O']"
957,[*]CC([*])C(=O)OCCC#N,Egc,6.4368,"['C(#N)CCOC(=O)C(*)C*', '*CC(C(=O)OCCC#N)*', 'C(C#N)COC(C(C*)*)=O', 'C(*)(C(OCCC#N)=O)C*', '*C(C(=O)OCCC#N)C*']"
962,[*]CC([*])C(=O)OCCCSCCC#N,Egc,5.408,"['N#CCCSCCCOC(=O)C(C*)*', 'C(C(*)C*)(OCCCSCCC#N)=O', '*CC(C(=O)OCCCSCCC#N)*', 'C(C(*)C(OCCCSCCC#N)=O)*', '*C(C*)C(=O)OCCCSCCC#N']"
963,[*]CC([*])C(=O)OCCCCCCSCC#N,Egc,5.2126,"['*CC(*)C(=O)OCCCCCCSCC#N', 'C(SCC#N)CCCCCOC(=O)C(*)C*', '*CC(C(=O)OCCCCCCSCC#N)*', '*C(C(OCCCCCCSCC#N)=O)C*', 'C(C(C(OCCCCCCSCC#N)=O)*)*']"
964,[*]CC([*])C(=O)Oc1cccc(C)c1,Egc,4.8262,"['*C(C(Oc1cccc(c1)C)=O)C*', '*C(C*)C(Oc1cc(C)ccc1)=O', 'c1c(C)cc(OC(=O)C(C*)*)cc1', 'C(*)(C(Oc1cc(C)ccc1)=O)C*', 'C(C(C(=O)Oc1cc(ccc1)C)*)*']"
965,[*]CC([*])C(=O)Oc1ccc(OC)cc1,Egc,4.4447,"['O=C(C(*)C*)Oc1ccc(cc1)OC', 'c1(OC)ccc(OC(C(C*)*)=O)cc1', 'O(C)c1ccc(OC(C(*)C*)=O)cc1', 'c1(OC(=O)C(C*)*)ccc(OC)cc1', 'c1c(OC(C(*)C*)=O)ccc(c1)OC']"
966,[*]CC([*])C(=O)Oc1ccc(C#N)cc1,Egc,4.6366,"['C(C*)(*)C(=O)Oc1ccc(C#N)cc1', 'c1(C#N)ccc(OC(C(C*)*)=O)cc1', 'N#Cc1ccc(OC(=O)C(C*)*)cc1', 'C(c1ccc(OC(=O)C(*)C*)cc1)#N', 'C(*)C(C(=O)Oc1ccc(C#N)cc1)*']"
967,[*]CC([*])C(=O)NC(C)CC,Egc,5.3154,"['*C(C*)C(NC(CC)C)=O', 'CC(CC)NC(=O)C(*)C*', 'N(C(=O)C(*)C*)C(CC)C', '*CC(*)C(NC(C)CC)=O', 'C(C(*)C(=O)NC(CC)C)*']"
968,[*]CC([*])(C)C(=O)OCCOCCO,Egc,5.7449,"['C(CO)OCCOC(C(C)(*)C*)=O', 'C(COCCOC(C(C*)(C)*)=O)O', 'C(C(*)(C*)C)(OCCOCCO)=O', '*CC(C(OCCOCCO)=O)(C)*', 'OCCOCCOC(=O)C(C)(*)C*']"
969,[*]CC([*])(C)C(=O)OCCC#N,Egc,6.1882,"['N#CCCOC(C(C*)(*)C)=O', 'C(=O)(C(C*)(C)*)OCCC#N', 'C(OC(=O)C(*)(C*)C)CC#N', 'CC(C(OCCC#N)=O)(*)C*', 'CC(C*)(*)C(=O)OCCC#N']"
970,[*]CC([*])(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,Egc,6.3477,"['FC(F)(COC(=O)C(C*)(*)C)C(F)(C(F)(C(F)F)F)F', 'FC(COC(C(*)(C)C*)=O)(F)C(C(F)(F)C(F)F)(F)F', 'FC(F)(C(F)(COC(C(*)(C*)C)=O)F)C(C(F)F)(F)F', 'C(F)(C(F)(COC(=O)C(C)(C*)*)F)(F)C(F)(F)C(F)F', 'C(F)(F)(C(C(F)F)(F)F)C(F)(COC(C(C)(*)C*)=O)F']"
971,[*]CC([*])(F)C(=O)OC,Egc,6.8022,"['C(C(C*)(F)*)(OC)=O', 'C(C*)(F)(*)C(=O)OC', '*C(F)(C*)C(=O)OC', 'COC(=O)C(F)(C*)*', 'C(C(*)(C(=O)OC)F)*']"
973,[*]CC([*])C(=O)Oc1ccc(Cl)cc1,Egc,2.4559,"['c1cc(ccc1Cl)OC(=O)C(*)C*', 'C(C(C(=O)Oc1ccc(Cl)cc1)*)*', 'c1c(Cl)ccc(c1)OC(C(C*)*)=O', 'Clc1ccc(cc1)OC(=O)C(*)C*', 'c1(Cl)ccc(cc1)OC(=O)C(*)C*']"
974,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Egc,6.9089,"['FC(F)(F)C(F)(F)C(F)(C(OC(F)(F)C(F)(F)COC(=O)C(C*)*)(F)F)F', 'FC(F)(C(F)(C(OC(F)(F)C(F)(F)COC(C(C*)*)=O)(F)F)F)C(F)(F)F', 'FC(F)(OC(F)(C(F)(F)C(C(F)(F)F)(F)F)F)C(F)(F)COC(=O)C(*)C*', 'FC(C(F)(F)OC(F)(F)C(F)(F)COC(C(C*)*)=O)(C(C(F)(F)F)(F)F)F', 'FC(C(OC(C(F)(F)COC(=O)C(*)C*)(F)F)(F)F)(F)C(F)(F)C(F)(F)F']"
975,[*]C1C(=O)N(C2CCCCC2)C(=O)C1[*],Egc,5.1464,"['*C1C(C(N(C2CCCCC2)C1=O)=O)*', '*C1C(*)C(=O)N(C1=O)C1CCCCC1', 'O=C1C(C(*)C(N1C1CCCCC1)=O)*', 'O=C1N(C(=O)C(*)C1*)C1CCCCC1', 'C1(*)C(=O)N(C2CCCCC2)C(=O)C1*']"
977,[*]CC([*])C(=O)OCCO,Egc,6.417,"['*CC(*)C(=O)OCCO', 'O=C(OCCO)C(C*)*', 'C(*)C(C(OCCO)=O)*', 'O(C(=O)C(C*)*)CCO', '*C(C(=O)OCCO)C*']"
978,[*]CC([*])(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,Egc,3.7637,"['C(CCCn1c2c(cccc2)c2ccccc21)OC(C(C)(C*)*)=O', 'c1ccc2c(n(c3ccccc32)CCCCOC(=O)C(C*)(C)*)c1', 'c1ccc2c(c1)c1ccccc1n2CCCCOC(C(C*)(C)*)=O', 'c1cc2c3ccccc3n(c2cc1)CCCCOC(=O)C(C*)(C)*', 'C(=O)(OCCCCn1c2c(cccc2)c2ccccc12)C(*)(C*)C']"
979,[*]CCC(C(=O)OC)C([*])C(=O)OC,Egc,6.6384,"['O=C(OC)C(CC*)C(C(=O)OC)*', 'COC(C(*)C(CC*)C(OC)=O)=O', 'C(C(C(OC)=O)*)(CC*)C(=O)OC', '*C(C(=O)OC)C(C(=O)OC)CC*', 'C(C(=O)OC)(CC*)C(*)C(=O)OC']"
980,[*]CC([*])(C#N)C(=O)OCC(C)C,Egc,6.6162,"['C(C(C#N)(*)C(=O)OCC(C)C)*', '*CC(*)(C(=O)OCC(C)C)C#N', 'CC(COC(C(C*)(C#N)*)=O)C', 'C(C#N)(*)(C(=O)OCC(C)C)C*', 'N#CC(C*)(C(OCC(C)C)=O)*']"
981,[*]CC([*])(C#N)C(=O)OC(C)C,Egc,6.4883,"['C(=O)(OC(C)C)C(C*)(C#N)*', 'O=C(C(*)(C*)C#N)OC(C)C', 'O(C(C(C*)(C#N)*)=O)C(C)C', 'O=C(OC(C)C)C(*)(C*)C#N', 'C(C*)(*)(C(=O)OC(C)C)C#N']"
982,[*]CC([*])(C#N)C(=O)OCCCCCCC,Egc,6.3455,"['O(CCCCCCC)C(=O)C(C#N)(*)C*', 'C(OCCCCCCC)(C(C#N)(C*)*)=O', 'C(C)CCCCCOC(=O)C(*)(C#N)C*', 'C(CCCCCOC(C(C#N)(C*)*)=O)C', 'C(CCCOC(C(*)(C*)C#N)=O)CCC']"
984,[*]C1C(=O)OC(=O)C1[*],Egc,6.3452,"['O=C1OC(C(C1*)*)=O', 'O1C(=O)C(*)C(*)C1=O', 'O=C1C(C(*)C(O1)=O)*', 'O=C1OC(=O)C(C1*)*', '*C1C(C(=O)OC1=O)*']"
986,[*]CC([*])Cl,Egc,7.0905,"['C(*)C(Cl)*', 'C(C*)(Cl)*', 'C(C(Cl)*)*', 'C(C*)(*)Cl', 'ClC(*)C*']"
987,[*]CC([*])(F)F,Egc,7.1498,"['*C(F)(C*)F', 'C(C*)(*)(F)F', 'C(F)(*)(C*)F', 'FC(*)(F)C*', 'C(F)(F)(*)C*']"
988,[*]CC([*])(Cl)Cl,Egc,5.4955,"['ClC(Cl)(*)C*', 'ClC(Cl)(C*)*', 'C(Cl)(*)(Cl)C*', 'C(Cl)(*)(C*)Cl', 'C(Cl)(Cl)(*)C*']"
989,[*]C(F)C([*])(F)F,Egc,7.6787,"['FC(F)(C(F)*)*', 'C(F)(C(F)(*)F)*', 'FC(F)(*)C(F)*', '*C(F)(F)C(*)F', 'FC(*)C(F)(*)F']"
991,[*]CC([*])(F)C(F)(F)F,Egc,8.6147,"['FC(C(*)(F)C*)(F)F', 'FC(C*)(C(F)(F)F)*', 'FC(F)(C(F)(C*)*)F', 'C(F)(C(F)(C*)*)(F)F', 'FC(C(F)(*)C*)(F)F']"
992,[*]CC([*])C(F)(F)F,Egc,8.2263,"['*CC(C(F)(F)F)*', '*C(C(F)(F)F)C*', '*CC(*)C(F)(F)F', 'FC(F)(C(C*)*)F', 'FC(F)(F)C(*)C*']"
993,[*]CC([*])Br,Egc,6.0567,"['BrC(C*)*', 'C(*)C(Br)*', '*CC(Br)*', 'C(C(Br)*)*', 'BrC(*)C*']"
997,[*]CCCCCCCCC(Cl)C([*])Cl,Egc,6.9929,"['C(C(Cl)*)(CCCCCCCC*)Cl', 'C(C(*)Cl)(Cl)CCCCCCCC*', 'C(CCCCCCC*)C(C(*)Cl)Cl', 'C(CCCC(Cl)C(Cl)*)CCCC*', 'ClC(*)C(CCCCCCCC*)Cl']"
998,[*]CCCCCCCCCCC(Cl)C([*])Cl,Egc,7.2165,"['C(CCC*)CCCCCCC(C(Cl)*)Cl', 'C(C(C(*)Cl)Cl)CCCCCCCCC*', 'ClC(C(*)Cl)CCCCCCCCCC*', 'C(CCCCCCC(Cl)C(*)Cl)CCC*', 'ClC(*)C(CCCCCCCCCC*)Cl']"
999,[*]CCCC(Cl)C([*])Cl,Egc,6.8622,"['ClC(C(Cl)CCC*)*', 'C(CCC(Cl)C(Cl)*)*', 'C(CC*)C(Cl)C(*)Cl', '*C(Cl)C(CCC*)Cl', 'C(*)CCC(Cl)C(*)Cl']"
1000,[*]CC(F)(F)C(F)=C([*])Cl,Egc,4.8591,"['C(=C(Cl)*)(F)C(F)(F)C*', 'ClC(*)=C(F)C(C*)(F)F', '*C(Cl)=C(C(F)(C*)F)F', 'C(C(C*)(F)F)(=C(Cl)*)F', 'ClC(=C(F)C(F)(C*)F)*']"
1001,[*]C=C(F)C(F)(F)C[*],Egc,5.7867,"['FC(C(=C*)F)(F)C*', 'FC(=C*)C(C*)(F)F', '*CC(C(F)=C*)(F)F', 'FC(F)(C*)C(F)=C*', 'FC(F)(C*)C(=C*)F']"
1002,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C(F)(Cl)C1(F)F,Egc,7.2365,"['FC(*)(F)C1(C(F)(F)C(F)(C(F)(C(*)(F)C1(F)F)F)Cl)F', 'FC1(F)C(F)(C(*)(F)F)C(F)(F)C(*)(F)C(F)(C1(Cl)F)F', 'FC1(C(F)(C(F)(C(C(C1(F)F)(F)C(F)(*)F)(F)F)*)F)Cl', 'FC1(F)C(F)(C(F)(C(*)(F)C(F)(C1(F)Cl)F)F)C(*)(F)F', 'C1(F)(C(C(C(C(F)(C1(C(F)(*)F)F)F)(F)*)(F)F)(Cl)F)F']"
1003,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C1(F)F,Egc,7.1313,"['FC1(F)C(C(C1(F)C(F)(*)F)(F)F)(F)*', 'C1(F)(F)C(F)(C(C1(F)C(*)(F)F)(F)F)*', 'C(F)(*)(F)C1(C(F)(F)C(F)(*)C1(F)F)F', 'C1(F)(F)C(F)(*)C(C1(F)C(F)(F)*)(F)F', 'FC1(F)C(C(F)(C1(*)F)F)(F)C(F)(*)F']"
1005,[*]C(Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,Egc,4.2472,"['ClC(C(Cl)(Cl)C(Cl)=C(Cl)*)(Cl)*', 'ClC(*)(C(Cl)(Cl)C(=C(*)Cl)Cl)Cl', 'ClC(*)(C(Cl)(Cl)C(Cl)=C(*)Cl)Cl', 'C(*)(Cl)(C(Cl)(C(=C(*)Cl)Cl)Cl)Cl', 'C(C(C(*)(Cl)Cl)(Cl)Cl)(=C(*)Cl)Cl']"
1006,[*]CCC(Cl)C([*])Cl,Egc,6.5471,"['C(Cl)(CC*)C(Cl)*', '*CCC(Cl)C(*)Cl', '*C(Cl)C(Cl)CC*', 'ClC(CC*)C(*)Cl', 'ClC(*)C(CC*)Cl']"
1007,[*]C=CC(C[*])(C(F)(F)F)C(F)(F)F,Egc,6.1653,"['FC(C(C(F)(F)F)(C*)C=C*)(F)F', 'C(C(C(F)(F)F)(C*)C=C*)(F)(F)F', 'C(C=C*)(C*)(C(F)(F)F)C(F)(F)F', 'FC(F)(C(C(F)(F)F)(C=C*)C*)F', 'FC(F)(F)C(C=C*)(C*)C(F)(F)F']"
1008,[*]CCC=C([*])C,Egc,5.3639,"['C(=C(*)C)CC*', 'C(C=C(C)*)C*', 'C(*)(C)=CCC*', 'CC(=CCC*)*', 'C(CC*)=C(*)C']"
1010,[*]CCC(C)=C([*])C,Egc,4.9429,"['C(C)(*)=C(CC*)C', '*CCC(=C(C)*)C', '*C(C)=C(C)CC*', 'C(C(=C(C)*)C)C*', '*C(=C(CC*)C)C']"
1011,[*]C=CC(C[*])CC,Egc,5.4701,"['C(C(CC)C*)=C*', 'C(C(CC)C=C*)*', 'CCC(C=C*)C*', '*CC(C=C*)CC', 'C(=CC(C*)CC)*']"
1012,[*]C=CC(C[*])CCC,Egc,5.7221,"['C(=C*)C(C*)CCC', 'C(CCC)(C=C*)C*', 'C(C(C=C*)CCC)*', 'C(C(C*)C=C*)CC', '*C=CC(CCC)C*']"
1014,[*]CC([*])=C,Egc,5.3034,"['C(C(*)=C)*', '*CC(*)=C', '*C(=C)C*', 'C(C*)(*)=C', '*CC(=C)*']"
1015,[*]C=CC(C)C([*])C,Egc,5.2899,"['C(=CC(C)C(*)C)*', 'CC(C=C*)C(C)*', 'CC(C(C=C*)C)*', 'C(=C*)C(C(C)*)C', '*C=CC(C)C(C)*']"
1016,[*]C=CC(C)(C)C([*])(C)C,Egc,5.1816,"['CC(C=C*)(C(C)(C)*)C', '*C(C(C=C*)(C)C)(C)C', 'CC(C)(*)C(C=C*)(C)C', 'CC(*)(C)C(C)(C)C=C*', 'CC(C)(C=C*)C(*)(C)C']"
1019,[*]CC(C)C=C([*])C,Egc,5.1994,"['C(*)C(C=C(C)*)C', 'CC(*)=CC(C*)C', 'C(=CC(C)C*)(C)*', '*C(=CC(C)C*)C', 'C(C(C*)C)=C(C)*']"
1020,[*]C=CC=CCC[*],Egc,4.3008,"['C(=CC=CCC*)*', 'C(CC=CC=C*)*', 'C(=C*)C=CCC*', 'C(*)CC=CC=C*', 'C(C*)C=CC=C*']"
1022,[*]CO[*],Egc,6.6048,"['*CO*', 'O(C*)*', 'C(*)O*', 'C(O*)*', '*OC*']"
1023,[*]OC([*])C,Egc,6.9003,"['C(*)(O*)C', '*OC(*)C', 'C(C)(*)O*', '*C(O*)C', '*C(C)O*']"
1024,[*]OC([*])CC,Egc,6.1349,"['*OC(CC)*', 'CCC(*)O*', 'CCC(O*)*', '*C(CC)O*', '*OC(*)CC']"
1027,[*]OC([*])CCC#N,Egc,6.5576,"['C(C#N)CC(O*)*', '*C(CCC#N)O*', 'O(*)C(*)CCC#N', 'C(*)(O*)CCC#N', 'C(C#N)CC(*)O*']"
1028,[*]OC([*])CCCC,Egc,6.6222,"['C(C)CCC(O*)*', 'O(C(CCCC)*)*', 'C(CCC)C(O*)*', 'C(O*)(CCCC)*', '*OC(CCCC)*']"
1030,[*]CCO[*],Egc,5.5372,"['C(CO*)*', '*CCO*', 'C(C*)O*', 'C(O*)C*', 'C(*)CO*']"
1031,[*]CC(C)O[*],Egc,5.7517,"['C(C(C)O*)*', 'C(*)C(C)O*', 'C(C*)(C)O*', 'O(*)C(C*)C', 'CC(O*)C*']"
1034,[*]CC(CBr)O[*],Egc,6.2128,"['C(C(O*)C*)Br', 'C(C*)(CBr)O*', 'O(*)C(C*)CBr', 'C(*)C(CBr)O*', 'BrCC(C*)O*']"
1036,[*]CC(CC)O[*],Egc,5.7746,"['C(*)C(CC)O*', 'O(C(C*)CC)*', '*OC(C*)CC', 'C(C(CC)O*)*', 'O(*)C(CC)C*']"
1037,[*]CC(C=C)O[*],Egc,4.8923,"['C(C=C)(O*)C*', 'C(C(O*)C*)=C', 'C(*)C(C=C)O*', 'C=CC(C*)O*', 'C(C*)(C=C)O*']"
1038,[*]CC(COC)O[*],Egc,5.5702,"['*OC(C*)COC', 'COCC(O*)C*', 'O(*)C(C*)COC', 'O(C(COC)C*)*', 'C(C(COC)O*)*']"
1040,[*]CC(C)(CCl)O[*],Egc,5.7953,"['*CC(C)(O*)CCl', 'C(CCl)(O*)(C)C*', 'C(C)(CCl)(O*)C*', 'O(*)C(C*)(CCl)C', '*CC(CCl)(C)O*']"
1041,[*]CC(CCCC)O[*],Egc,5.4348,"['C(C(O*)CCCC)*', 'O(C(CCCC)C*)*', '*OC(C*)CCCC', 'O(*)C(CCCC)C*', 'C(O*)(CCCC)C*']"
1044,[*]CC(COCC=C)O[*],Egc,5.2711,"['O(C(C*)COCC=C)*', 'C(C(O*)COCC=C)*', 'C(COCC(C*)O*)=C', 'C(C(COCC=C)O*)*', '*OC(C*)COCC=C']"
1045,[*]CC(CC(C)(C)C)O[*],Egc,5.3855,"['C(CC(C)(C)C)(O*)C*', 'C(*)C(O*)CC(C)(C)C', 'C(C)(C)(CC(C*)O*)C', 'C(C(O*)CC(C)(C)C)*', '*CC(O*)CC(C)(C)C']"
1046,[*]CC(COCCCC)O[*],Egc,5.3487,"['*CC(COCCCC)O*', 'C(O*)(COCCCC)C*', 'C(CCOCC(C*)O*)C', 'C(C(C*)O*)OCCCC', 'O(C(C*)COCCCC)*']"
1047,[*]CC(CCCCCC)O[*],Egc,5.8686,"['C(CCC(C*)O*)CCC', 'C(CCCC)CC(O*)C*', 'O(C(C*)CCCCCC)*', 'C(CCC)CCC(O*)C*', 'C(CC)CCCC(C*)O*']"
1049,[*]CC(O[*])c1ccccc1,Egc,5.2866,"['*CC(c1ccccc1)O*', 'c1ccccc1C(O*)C*', 'O(*)C(c1ccccc1)C*', 'c1ccc(C(C*)O*)cc1', 'c1ccccc1C(C*)O*']"
1050,[*]CC(COc1cccc(C)c1)O[*],Egc,5.1113,"['*CC(O*)COc1cc(ccc1)C', 'O(c1cccc(C)c1)CC(C*)O*', 'c1ccc(OCC(C*)O*)cc1C', 'c1c(cc(C)cc1)OCC(C*)O*', 'c1c(cc(OCC(C*)O*)cc1)C']"
1051,[*]CC(COc1ccc(Cl)cc1)O[*],Egc,4.8901,"['C(C(C*)O*)Oc1ccc(Cl)cc1', 'c1c(Cl)ccc(c1)OCC(O*)C*', 'C(*)C(COc1ccc(cc1)Cl)O*', 'C(COc1ccc(cc1)Cl)(C*)O*', 'c1cc(Cl)ccc1OCC(O*)C*']"
1052,[*]CC(COc1c(Cl)cc(Cl)cc1Cl)O[*],Egc,4.5851,"['C(Oc1c(cc(cc1Cl)Cl)Cl)C(C*)O*', 'c1(Cl)cc(Cl)c(OCC(O*)C*)c(c1)Cl', 'c1(cc(Cl)c(c(Cl)c1)OCC(O*)C*)Cl', 'c1(Cl)cc(cc(c1OCC(C*)O*)Cl)Cl', 'C(Oc1c(Cl)cc(Cl)cc1Cl)C(O*)C*']"
1053,[*]OC(C)C([*])C,Egc,5.7581,"['CC(*)C(O*)C', 'CC(C(C)*)O*', '*OC(C(C)*)C', 'C(C)(*)C(O*)C', '*C(C)C(O*)C']"
1054,[*]OC(F)(F)C([*])(F)F,Egc,9.8627,"['O(C(F)(C(F)(*)F)F)*', 'FC(*)(C(F)(F)O*)F', 'C(C(F)(*)F)(F)(F)O*', 'FC(O*)(F)C(F)(*)F', 'C(F)(C(O*)(F)F)(F)*']"
1055,[*]CCCO[*],Egc,6.2459,"['C(CCO*)*', '*OCCC*', 'O(*)CCC*', 'C(O*)CC*', 'C(CO*)C*']"
1056,[*]CC(C)(C)CO[*],Egc,5.8123,"['C(O*)C(C)(C)C*', '*CC(C)(CO*)C', 'O(*)CC(C*)(C)C', 'CC(C)(CO*)C*', 'C(C(C)(C)CO*)*']"
1057,[*]CC(CO)(CO)CO[*],Egc,5.7959,"['C(O)C(CO*)(C*)CO', 'OCC(C*)(CO)CO*', 'OCC(CO)(CO*)C*', '*OCC(CO)(CO)C*', 'C(C(CO)(C*)CO)O*']"
1058,[*]CC(CBr)(CBr)CO[*],Egc,5.993,"['O(*)CC(C*)(CBr)CBr', 'BrCC(CO*)(CBr)C*', 'C(Br)C(C*)(CBr)CO*', 'BrCC(CO*)(C*)CBr', 'BrCC(C*)(CBr)CO*']"
1059,[*]CCCCO[*],Egc,5.9284,"['O(CCCC*)*', '*CCCCO*', 'C(*)CCCO*', 'O(*)CCCC*', 'C(CCCO*)*']"
1060,[*]CCCCCCO[*],Egc,6.1189,"['C(CCCCC*)O*', 'C(CCCC*)CO*', 'C(CC*)CCCO*', '*CCCCCCO*', '*OCCCCCC*']"
1061,[*]CCCCCCCCO[*],Egc,6.1709,"['O(CCCCCCCC*)*', '*OCCCCCCCC*', 'C(CCCCCC*)CO*', 'C(CCO*)CCCCC*', 'C(*)CCCCCCCO*']"
1063,[*]CCCCCCCCCCO[*],Egc,6.2252,"['C(CCCCCCC*)CCO*', '*OCCCCCCCCCC*', 'C(CCCCCCCCCO*)*', 'C(CCO*)CCCCCCC*', 'C(CCCCCC*)CCCO*']"
1064,[*]CCCCCCCCCCCCO[*],Egc,6.2452,"['*OCCCCCCCCCCCC*', 'C(CCCCCCCCO*)CCC*', '*CCCCCCCCCCCCO*', 'C(CCC*)CCCCCCCCO*', 'C(CC*)CCCCCCCCCO*']"
1066,[*]Oc1ccc([*])cc1,Egc,4.035,"['c1c(ccc(*)c1)O*', '*Oc1ccc(*)cc1', '*c1ccc(O*)cc1', 'c1c(*)ccc(c1)O*', 'c1(*)ccc(cc1)O*']"
1067,[*]Oc1cccc([*])c1,Egc,4.9932,"['c1ccc(cc1*)O*', 'c1c(*)cccc1O*', 'c1c(cc(O*)cc1)*', 'O(*)c1cc(*)ccc1', 'c1cc(cc(O*)c1)*']"
1069,[*]Oc1c(OC)cc([*])cc1OC,Egc,4.2534,"['COc1c(O*)c(cc(c1)*)OC', 'O(c1cc(*)cc(c1O*)OC)C', 'c1(cc(cc(c1O*)OC)*)OC', 'c1c(*)cc(c(c1OC)O*)OC', 'COc1cc(*)cc(c1O*)OC']"
1070,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccccc1,Egc,3.9085,"['O(c1c(-c2ccccc2)cc(*)cc1-c1ccccc1)*', 'c1ccccc1-c1cc(cc(-c2ccccc2)c1O*)*', 'c1ccccc1-c1c(c(cc(c1)*)-c1ccccc1)O*', '*Oc1c(cc(*)cc1-c1ccccc1)-c1ccccc1', 'c1(-c2ccccc2)c(c(cc(*)c1)-c1ccccc1)O*']"
1071,[*]Oc1ccc(Cc2ccc([*])cc2)cc1,Egc,4.9481,"['c1(O*)ccc(cc1)Cc1ccc(*)cc1', 'c1(ccc(*)cc1)Cc1ccc(O*)cc1', 'c1(ccc(O*)cc1)Cc1ccc(*)cc1', 'c1c(ccc(c1)Cc1ccc(cc1)*)O*', 'C(c1ccc(O*)cc1)c1ccc(*)cc1']"
1072,[*]OC1C(C)(C)C([*])C1(C)C,Egc,5.3323,"['CC1(C(C(C)(C1*)C)O*)C', 'C1(C(C(O*)C1(C)C)(C)C)*', 'CC1(C(*)C(C)(C1O*)C)C', 'C1(*)C(C)(C)C(O*)C1(C)C', '*OC1C(C)(C(C1(C)C)*)C']"
1075,[*]CCCCOCO[*],Egc,6.4832,"['*CCCCOCO*', 'C(OCCCC*)O*', 'C(O*)OCCCC*', 'C(C*)CCOCO*', 'O(*)COCCCC*']"
1076,[*]CCCCCOCO[*],Egc,6.5668,"['C(O*)OCCCCC*', 'C(CCCCOCO*)*', 'C(C*)CCCOCO*', 'C(*)CCCCOCO*', '*OCOCCCCC*']"
1077,[*]CCCCCCOCO[*],Egc,6.7419,"['C(CCCC*)COCO*', 'C(*)CCCCCOCO*', 'C(CCCCC*)OCO*', 'C(CCCCCOCO*)*', 'O(CCCCCC*)CO*']"
