Unnamed: 0,smiles,property,value,Polymer_BRICS
1080,[*]CCCCCCCCCCCCCCOCO[*],Egc,6.6169,"['OCO', 'CCCCCCCCCCCCCC']"
1081,[*]CCCCCCCCCCCCCCCCCCOCO[*],Egc,6.7236,"['OCO', 'CCCCCCCCCCCCCCCCCC']"
1082,[*]CCCCCCOCCCCCCOCCCCCO[*],Egc,5.9688,"['CCCCCC', 'O', 'O', 'CCCCCC', 'CCCCC']"
1083,[*]CCCCCCCCCCOCCCCCCOCCCCCCO[*],Egc,6.1402,"['CCCCCCCCCC', 'O', 'O', 'CCCCCC']"
1084,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCO[*],Egc,6.1738,"['CCCCCCCCCC', 'O', 'O', 'CCCCCCCCCC', 'CCCC']"
1085,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCO[*],Egc,5.9245,"['CCCCCCCCCC', 'O', 'O', 'CCCCCCCCCC', 'CCCCC']"
1086,[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCCO[*],Egc,6.1357,"['CCCCCCCCCC', 'O', 'O', 'CCCCCCCCCC', 'CCCCCC']"
1087,[*]CCSSCCOCO[*],Egc,5.3189,"['OCO', 'CC', 'CC', 'SS']"
1088,[*]CCSSCCO[*],Egc,5.6114,"['O', 'CC', 'CC', 'SS']"
1089,[*]CCSSSSCCO[*],Egc,4.5753,"['O', 'CC', 'CC', 'SSSS']"
1090,[*]Oc1ccc(Sc2ccc([*])cc2)cc1,Egc,4.5667,"['O', 'c1ccccc1', 'c1ccccc1', 'S']"
1091,[*]Oc1ccc(SSCCCCSSc2ccc([*])cc2)cc1,Egc,4.3465,"['O', 'CCCC', 'SS', 'c1ccccc1', 'c1ccccc1']"
1092,[*]Oc1ccc(SSCCSSc2ccc([*])cc2)cc1,Egc,4.0205,"['O', 'CC', 'SS', 'c1ccccc1', 'c1ccccc1']"
1093,[*]Oc1ccc(SSCCCCCCCCCCSSc2ccc([*])cc2)cc1,Egc,4.369,"['O', 'CCCCCCCCCC', 'SS', 'c1ccccc1', 'c1ccccc1']"
1094,[*]CCOCCOC(=O)CCCCCCCC(=O)O[*],Egc,6.5091,"['O', 'O=CCCCCCCCC=O', 'O', 'CC', 'CC']"
1095,[*]CCOCCOC(=O)CCCCCCCCC(=O)O[*],Egc,6.493,"['O', 'O=CCCCCCCCCC=O', 'O', 'CC', 'CC']"
1096,[*]CCOCCOCCOC(=O)CCCCCCCCC(=O)O[*],Egc,6.1436,"['O', 'O=CCCCCCCCCC=O', 'O', 'CC', 'CC']"
1097,[*]C(=O)OCCOC(=O)c1ccc([*])o1,Egc,4.3379,"['C=O', 'O', 'CC', 'C=O', 'c1ccoc1']"
1098,[*]CCOCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,4.8122,"['O', 'O', 'CC', 'CC', 'C=O', 'c1ccccc1']"
1099,[*]Oc1ccc(C(=O)OCCOC(=O)c2ccc([*])cc2)cc1,Egc,3.8209,"['O', 'O', 'CC', 'C=O', 'c1ccccc1', 'c1ccccc1']"
1100,[*]CCOc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(O[*])cc2)cc1,Egc,4.6906,"['CC', 'O', 'O', 'CCCCCC', 'C=O', 'c1ccccc1']"
1101,[*]CC(=O)NCCCCCCNC(=O)CO[*],Egc,6.0674,"['CC=O', 'O', 'CC=O', 'N', 'CCCCCC']"
1102,[*]CCCC(=O)NCCCCCCNC(=O)CCCO[*],Egc,5.652,"['CCCC=O', 'O', 'CCCC=O', 'N', 'CCCCCC']"
1103,[*]CCCCC(=O)NCCCCCCNC(=O)CCCCO[*],Egc,5.8826,"['CCCCC=O', 'O', 'CCCCC=O', 'N', 'CCCCCC']"
1104,[*]CCCCCC(=O)NCCCCCCNC(=O)CCCCCO[*],Egc,5.7609,"['CCCCCC=O', 'O', 'CCCCCC=O', 'N', 'CCCCCC']"
1105,[*]CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO[*],Egc,5.7692,"['CCCCCCC=O', 'O', 'CCCCCCC=O', 'N', 'CCCCCC']"
1106,[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO[*],Egc,5.8982,"['CCCCCCCCC=O', 'O', 'CCCCCCCCC=O', 'N', 'CCCCCC']"
1107,[*]CCOCC(=O)NCCCCCCNC(=O)CO[*],Egc,5.4615,"['CC=O', 'CC', 'O', 'O', 'N', 'CCCCCC']"
1108,[*]CCCNC(=O)CCCCC(=O)NCCCO[*],Egc,5.8321,"['O=CCCCCC=O', 'O', 'N', 'CCC', 'CCC']"
1109,[*]CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],Egc,5.8594,"['CCCC=O', 'O', 'CCCC=O', 'O', 'N', 'CCCCC']"
1110,[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],Egc,5.841,"['CCCCCC=O', 'O', 'CCCC=O', 'O', 'N', 'CCCCC']"
1111,[*]CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],Egc,5.944,"['CCCCCCC=O', 'O', 'CCCC=O', 'O', 'N', 'CCCCC']"
1112,[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],Egc,5.9383,"['CCCCCCCCC=O', 'O', 'CCCC=O', 'O', 'N', 'CCCCC']"
1113,[*]CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],Egc,5.4741,"['CCCCCCCCCCC=O', 'O', 'CCCC=O', 'O', 'N', 'CCCCC']"
1114,[*]CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],Egc,5.536,"['CCCCC=O', 'O', 'CCCCC=O', 'O', 'N', 'CCCCC']"
1115,[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],Egc,5.905,"['CCCCCC=O', 'O', 'CCCCC=O', 'O', 'N', 'CCCCC']"
1116,[*]CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],Egc,5.8614,"['CCCCCCC=O', 'O', 'CCCCC=O', 'O', 'N', 'CCCCC']"
1117,[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],Egc,5.8271,"['CCCCCCCCC=O', 'O', 'CCCCC=O', 'O', 'N', 'CCCCC']"
1118,[*]CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],Egc,5.6858,"['CCCCCCCCCCC=O', 'O', 'CCCCC=O', 'O', 'N', 'CCCCC']"
1119,[*]CCCCCNC(=O)CCCCCCCCOCCCCCCCCC(=O)NCCCCCO[*],Egc,5.9278,"['O', 'CCCCCCCCC=O', 'O', 'N', 'CCCCC', 'CCCCC']"
1120,[*]CC(=O)NCCCCCCNC(=O)COc1ccc(O[*])cc1,Egc,4.6023,"['CC=O', 'CC=O', 'O', 'O', 'c1ccccc1', 'N', 'CCCCCC']"
1121,[*]CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO[*])cc1,Egc,5.243,"['CCCCCC=O', 'O', 'CCCCCC=O', 'N', 'C', 'c1ccccc1']"
1122,[*]Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc([*])cc3)c2)cc1,Egc,3.4563,"['O', 'N', 'c1ccccc1', 'c1ccccc1', 'C=O', 'c1ccccc1']"
1123,[*]C(=O)COCC(=O)N1CCN([*])CC1,Egc,5.5847,"['C1CNCCN1', 'CC=O', 'CC=O', 'O']"
1124,[*]C(=O)COCCOCC(=O)N1CCN([*])CC1,Egc,5.6095,"['C1CNCCN1', 'CC=O', 'CC=O', 'O', 'CC']"
1125,[*]C(=O)NCCCCCCNC(=O)c1ccc([*])o1,Egc,4.6438,"['C=O', 'N', 'CCCCCC', 'C=O', 'c1ccoc1']"
1126,[*]CCOCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.0376,"['O', 'C=O', 'O', 'CC', 'CC', 'N', 'CCCCCC']"
1127,[*]CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.2098,"['O', 'C=O', 'O', 'CC', 'CC', 'N', 'CCCCCC']"
1128,[*]CCC(=O)OC(=O)CCC1CCC([*])O1,Egc,5.5098,"['CCC=O', 'O', 'CCC=O', 'C1CCOC1']"
1129,[*]CCC(=O)OC(=O)CCc1ccc([*])o1,Egc,4.5192,"['CCC=O', 'O', 'CCC=O', 'c1ccoc1']"
1130,[*]CC(=O)OC(=O)c1cccc(O[*])c1,Egc,4.4815,"['CC=O', 'O', 'O', 'C=O', 'c1ccccc1']"
1131,[*]CC(=O)OC(=O)c1ccc(O[*])cc1Br,Egc,4.4665,"['CC=O', 'O', 'O', 'C=O', 'Brc1ccccc1']"
1132,[*]CC(=O)OC(=O)COc1cccc(O[*])c1,Egc,4.3174,"['CC=O', 'O', 'CC=O', 'O', 'c1ccccc1']"
1133,[*]CC(=O)OC(=O)COc1ccc(O[*])cc1,Egc,4.4922,"['CC=O', 'O', 'CC=O', 'O', 'c1ccccc1']"
1134,[*]Oc1ccc(C(=O)OC(=O)c2ccc([*])cc2)cc1,Egc,4.2788,"['O', 'O', 'C=O', 'c1ccccc1', 'c1ccccc1']"
1135,[*]CCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Egc,4.4185,"['O', 'CC', 'O', 'C=O', 'c1ccccc1']"
1136,[*]CCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Egc,4.317,"['O', 'CCC', 'O', 'C=O', 'c1ccccc1']"
1137,[*]CCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Egc,4.2843,"['O', 'CCCC', 'O', 'C=O', 'c1ccccc1']"
1138,[*]CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Egc,4.4013,"['O', 'CCCCC', 'O', 'C=O', 'c1ccccc1']"
1139,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Egc,4.3827,"['O', 'CCCCCC', 'O', 'C=O', 'c1ccccc1']"
1140,[*]COCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Egc,4.4493,"['O', 'COCO', 'O', 'C=O', 'c1ccccc1']"
1141,[*]CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,Egc,4.2779,"['CC=O', 'O', 'CC=O', 'O', 'c1ccccc1', 'CCC']"
1142,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,Egc,4.7541,"['C=O', 'O', 'O', 'c1ccccc1']"
1143,[*]c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc([*])ccc5n4)cc(-c4ccccc4)c3c2)cc1,Egc,3.4645,"['O', 'c1ccccc1', 'c1ccccc1', 'c1ccc2ncccc2c1', 'c1ccc2ncccc2c1']"
1144,[*]c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc([*])ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,Egc,3.3775,"['O', 'c1ccccc1', 'c1ccccc1', 'c1ccc2ncccc2c1', 'c1ccc2ncccc2c1', 'c1ccccc1']"
1145,[*]c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,Egc,2.9354,"['c1ccccc1', 'O', 'c1ccccc1', 'c1ccccc1', 'c1ccc2nccnc2c1', 'c1ccc2nccnc2c1']"
1146,[*]Oc1ccc(S(=O)(=O)c2ccc([*])cc2)cc1,Egc,4.3172,"['O', 'O=S(=O)(c1ccccc1)c1ccccc1']"
1147,[*]COC1CCC(O[*])CC1,Egc,6.3134,"['CO', 'O', 'C1CCCCC1']"
1148,[*]CCOCCOC(=O)C(=O)O[*],Egc,5.9165,"['O', 'O=CC=O', 'O', 'CC', 'CC']"
1149,[*]CCOCCOC(=O)CC(=O)O[*],Egc,6.2374,"['O', 'O=CCC=O', 'O', 'CC', 'CC']"
1150,[*]CCOCCOC(=O)C(C)C(=O)O[*],Egc,6.4398,"['O', 'CC(C=O)C=O', 'O', 'CC', 'CC']"
1151,[*]CCOCCOC(=O)C(CCC)C(=O)O[*],Egc,6.4978,"['O', 'CCCC(C=O)C=O', 'O', 'CC', 'CC']"
1152,[*]CCOCCOC(=O)C(CCCCCCC)C(=O)O[*],Egc,6.4036,"['O', 'CCCCCCCC(C=O)C=O', 'O', 'CC', 'CC']"
1153,[*]CCOCCOC(=O)CCC(=O)O[*],Egc,6.5538,"['O', 'O=CCCC=O', 'O', 'CC', 'CC']"
1154,[*]CCOCCOC(=O)CCCC(=O)O[*],Egc,6.4269,"['O', 'O=CCCCC=O', 'O', 'CC', 'CC']"
1155,[*]CCOCCOC(=O)CCCCCC(=O)O[*],Egc,6.5004,"['O', 'O=CCCCCCC=O', 'O', 'CC', 'CC']"
1156,[*]CCOCCOC(=O)CCCCCCC(=O)O[*],Egc,6.7743,"['O', 'O=CCCCCCCC=O', 'O', 'CC', 'CC']"
1157,[*]CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O[*],Egc,6.2057,"['O', 'O=CCCCCCCCCCCCCCCCCC=O', 'O', 'CC', 'CC']"
1158,[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc([*])cnc6c5)cc4n3)cc2)cc1,Egc,3.1515,"['c1ccccc1', 'O', 'c1ccccc1', 'c1ccc2nccnc2c1', 'c1ccc2nccnc2c1']"
1159,[*]c1ccc(-c2cnc3ccc(Oc4ccc5ncc([*])nc5c4)cc3n2)cc1,Egc,3.3633,"['c1ccc2nccnc2c1', 'O', 'c1ccccc1', 'c1ccc2nccnc2c1']"
1160,[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc([*])nc6c5)cc4n3)cc2)cc1,Egc,3.2298,"['c1ccccc1', 'O', 'c1ccccc1', 'c1ccc2nccnc2c1', 'c1ccc2nccnc2c1']"
1161,[*]c1ccc(-c2cnc3cc(Oc4ccc5nc([*])cnc5c4)ccc3n2)cc1,Egc,3.3179,"['c1ccc2nccnc2c1', 'O', 'c1ccccc1', 'c1ccc2nccnc2c1']"
1162,[*]c1ccc(Oc2ccc(-c3cnc4cc5nc([*])cnc5cc4n3)cc2)cc1,Egc,2.6218,"['c1ccccc1', 'O', 'c1ccccc1', 'c1cnc2cc3nccnc3cc2n1']"
1163,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,Egc,3.1231,"['c1ccccc1', 'O', 'c1ccccc1', 'c1ccccc1', 'c1ccc2nccnc2c1', 'c1ccc2nccnc2c1']"
1164,[*]c1ccc(-c2nc3ccc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,Egc,3.199,"['O', 'c1ccccc1', 'c1ccccc1', 'c1ccc2nccnc2c1', 'c1ccc2nccnc2c1']"
1165,[*]OC(F)(F)C(F)(F)C(F)(F)C([*])(F)F,Egc,9.0549,"['O', 'FC(F)C(F)(F)C(F)(F)C(F)F']"
1166,[*]CC(CCCCCCCCCC)O[*],Egc,5.8339,"['O', 'CCCCCCCCCCCC']"
1167,[*]CCC(C)O[*],Egc,6.0172,"['O', 'CCCC']"
1168,[*]CC(C)CO[*],Egc,5.976,"['O', 'CC(C)C']"
1169,[*]CC(CC)(CCl)CO[*],Egc,6.1616,"['O', 'CCC(C)(C)CCl']"
1170,[*]CC(COC(F)(C(F)(F)F)C(F)(F)F)O[*],Egc,6.4208,"['FC(C(F)(F)F)C(F)(F)F', 'O', 'CCC', 'O']"
1171,[*]CC(O[*])C1CC(F)(F)C1(F)F,Egc,6.5249,"['O', 'CC', 'FC1(F)CCC1(F)F']"
1172,[*]CC1CC([*])OCO1,Egc,6.5995,"['C', 'C1COCOC1']"
1173,[*]CC1CC([*])OC(C)O1,Egc,6.0468,"['C', 'CC1OCCCO1']"
1174,[*]CC1CC([*])OC(CCC)O1,Egc,6.3958,"['C', 'CCC', 'C1COCOC1']"
1175,[*]CC(O)COc1ccc(O[*])cc1,Egc,4.7923,"['CC(C)O', 'O', 'O', 'c1ccccc1']"
1176,[*]Oc1ccc(CC(C#N)(C#N)Cc2ccc([*])cc2)cc1,Egc,4.9531,"['O', 'c1ccccc1', 'c1ccccc1', 'CC(C)(C#N)C#N']"
1177,[*]CC(O)COc1ccc(C(C)(C)c2ccc(O[*])c(Cl)c2)cc1Cl,Egc,4.6702,"['CC(C)O', 'O', 'O', 'Clc1ccccc1', 'CCC']"
1178,[*]CCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Egc,3.8885,"['CC', 'O', 'O', 'CC', 'C', 'c1ccccc1', 'CC']"
1179,[*]OC1CCCCC1[*],Egc,5.1513,"['O', 'C1CCCCC1']"
1180,[*]Oc1ccc(C(=O)OCCCOC(=O)c2ccc([*])cc2)cc1,Egc,4.6133,"['O', 'O', 'CCC', 'C=O', 'c1ccccc1', 'c1ccccc1']"
1181,[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccc([*])cc2)cc1,Egc,4.5398,"['O', 'O', 'CCCC', 'C=O', 'c1ccccc1', 'c1ccccc1']"
1182,[*]CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO[*])c(C)c1C,Egc,5.3036,"['CCC=O', 'O', 'CCC=O', 'N', 'C', 'Cc1cc(C)c(C)cc1C']"
1183,[*]CCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.0228,"['O', 'C=O', 'O', 'CC', 'CC', 'N', 'CCCCCC']"
1184,[*]CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],Egc,5.6975,"['O', 'C=O', 'O', 'CC', 'CC', 'N', 'CCCCCC']"
1185,[*]CC(C)(C)COC(=O)NCCOCCOCCNC(=O)O[*],Egc,5.7915,"['O', 'C=O', 'O', 'CC(C)(C)C', 'CC', 'N']"
1186,[*]CCOC(=O)NCCCOCCCNC(=O)O[*],Egc,6.238,"['O', 'C=O', 'O', 'CC', 'N', 'CCC']"
1187,[*]CCOC(=O)NCCOCCOCCNC(=O)O[*],Egc,6.1403,"['O', 'C=O', 'O', 'CC', 'CC', 'N']"
1188,[*]Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc([*])cc2)cc1,Egc,4.8662,"['C=O', 'O', 'O', 'CC', 'N', 'c1ccccc1', 'c1ccccc1']"
1189,[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,5.0994,"['O', 'C=O', 'O', 'CCC', 'CC', 'N', 'Cc1ccccc1']"
1190,[*]CCCCCCCCc1nnc([*])o1,Egc,6.3765,"['c1nnco1', 'CCCCCCCC']"
1191,[*]CCCCCCCCCCc1nnc([*])o1,Egc,6.3926,"['c1nnco1', 'CCCCCCCCCC']"
1192,[*]c1ccc(Oc2ccc(-c3nnc([*])o3)cc2)cc1,Egc,3.7488,"['c1ccccc1', 'O', 'c1nnco1', 'c1ccccc1']"
1193,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)c3)o2)cc1,Egc,3.4013,"['c1ccccc1', 'c1nnco1', 'c1nnco1', 'c1ccccc1']"
1194,[*]CCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,Egc,4.2242,"['CCCCCCCC', 'c1ccc2ocnc2c1', 'c1ccc2ocnc2c1']"
1195,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1,Egc,3.9034,"['O', 'c1ccccc1', 'O', 'c1ccccc1', 'C=O']"
1196,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,Egc,3.8798,"['O', 'O', 'c1ccccc1', 'c1ccccc1', 'C=O', 'CCC']"
1197,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1cccc(C)c1,Egc,3.8976,"['O', 'c1ccccc1', 'Cc1ccccc1', 'c1ccccc1']"
1198,[*]CCOCCOCCOC(=O)CSC(=O)Nc1ccc(C)c(NC(=O)SCC(=O)O[*])c1,Egc,4.461,"['O', 'O', 'CC', 'CC', 'CC=O', 'O=CS', 'N', 'Cc1ccccc1']"
1199,[*]CC(CC)(CC)CO[*],Egc,5.586,"['O', 'CCC(C)(C)CC']"
1200,[*]CCOCCOCCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,Egc,3.9391,"['CC', 'O', 'O', 'CC', 'C', 'c1ccccc1', 'CC']"
1201,[*]CC(O[*])C(C)C,Egc,5.7752,"['O', 'CCC(C)C']"
1202,[*]CC1(CO[*])CC=CCC1,Egc,5.5732,"['O', 'C', 'C', 'C1=CCCCC1']"
1203,[*]CC1CC1CO[*],Egc,5.9176,"['O', 'C', 'C', 'C1CC1']"
1204,[*]CCCCCCCCCCOc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O[*])c3)cc2)c1,Egc,3.4495,"['CCCCCCCCCC', 'O', 'O', 'c1ccccc1', 'C=O', 'c1ccccc1']"
1205,[*]CCCCCCCCCCCCCCCCCCCCOC(=O)COCC(=O)O[*],Egc,6.3895,"['O', 'O', 'CCCCCCCCCCCCCCCCCCCC', 'CC=O']"
1206,[*]CCOCCOCCOC(=O)CCCCC(=O)O[*],Egc,6.384,"['O', 'O=CCCCCC=O', 'O', 'CC', 'CC']"
1207,[*]CCOCCOCCOC(=O)CCCCCCCC(=O)O[*],Egc,6.3362,"['O', 'O=CCCCCCCCC=O', 'O', 'CC', 'CC']"
1208,[*]CCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,4.9478,"['O', 'O', 'CC', 'CC', 'C=O', 'c1ccccc1']"
1209,[*]CCOCCOCCOC(=O)CC(=O)O[*],Egc,5.6203,"['O', 'O=CCC=O', 'O', 'CC', 'CC']"
1210,[*]CCOCCOCCOC(=O)C(=O)O[*],Egc,4.4209,"['O', 'O=CC=O', 'O', 'CC', 'CC']"
1211,[*]CCOCCOCCOC(=O)CCCCCC(=O)O[*],Egc,6.1082,"['O', 'O=CCCCCCC=O', 'O', 'CC', 'CC']"
1212,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],Egc,6.0293,"['O', 'O=CCCCCCCC=O', 'O', 'CC', 'CC']"
1213,[*]CCOCCOCCOC(=O)CCC(=O)O[*],Egc,6.2323,"['O', 'O=CCCC=O', 'O', 'CC', 'CC']"
1214,[*]CCCNC(=O)CCCCCCCCC(=O)NCCCOCCO[*],Egc,5.9244,"['O=CCCCCCCCCC=O', 'O', 'O', 'CC', 'N', 'CCC', 'CCC']"
1215,[*]CCOC(=O)COCC(=O)O[*],Egc,6.1826,"['O', 'O', 'CC', 'CC=O']"
1216,[*]OC(C)COC(=O)COCC([*])=O,Egc,6.2412,"['O', 'O', 'CC=O', 'CC=O', 'CCC']"
1217,[*]CCOC(=O)c1ccc(O[*])c(Cl)c1,Egc,4.81,"['O', 'CC', 'O', 'C=O', 'Clc1ccccc1']"
1218,[*]CCOC(=O)c1ccc(O[*])cc1Cl,Egc,4.6773,"['O', 'CC', 'O', 'C=O', 'Clc1ccccc1']"
1219,[*]CCOC(=O)c1ccc(O[*])c(C)c1,Egc,4.4876,"['O', 'CC', 'O', 'C=O', 'Cc1ccccc1']"
1220,[*]CCOC(=O)c1ccc(O[*])cc1C,Egc,4.5424,"['O', 'CC', 'O', 'C=O', 'Cc1ccccc1']"
1221,[*]c1ccc(-c2nc3cc4nc([*])oc4cc3o2)cc1,Egc,2.6504,"['c1ccccc1', 'c1nc2cc3ncoc3cc2o1']"
1222,[*]CCOCCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Egc,6.1148,"['O', 'O=CCCCCS(=O)(=O)CCCCC=O', 'O', 'CC', 'CC']"
1223,[*]CCOCC(=O)O[*],Egc,5.8983,"['O', 'CC=O', 'CC', 'O']"
1224,[*]CC(O)CO[*],Egc,6.5192,"['O', 'CC(C)O']"
1225,[*]CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,Egc,4.5987,"['O', 'O', 'CC', 'CC', 'C=O', 'c1ccccc1', 'C']"
1226,[*]CCOCCOC(=O)COCC(=O)O[*],Egc,5.9381,"['O', 'O', 'CC', 'CC=O', 'CC']"
1227,[*]CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Egc,6.5167,"['O', 'O=CCCCCS(=O)(=O)CCCCC=O', 'O', 'CC', 'CC']"
1228,[*]CCOCCOC(=O)CCCCSCCCCC(=O)O[*],Egc,5.2898,"['O', 'O', 'CC', 'CC', 'CCCCC=O', 'S']"
1229,[*]Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc([*])cc2)cc1,Egc,4.4722,"['O=CCCCCCCCCCCC=O', 'O', 'N', 'c1ccccc1', 'c1ccccc1']"
1230,[*]c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc([*])nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,Egc,3.4086,"['O', 'c1ccccc1', 'c1ccc2ncccc2c1', 'c1ccccc1', 'c1ccc2ncccc2c1']"
1231,[*]c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,Egc,3.2296,"['c1ccccc1', 'O', 'c1ccccc1', 'c1ccccc1', 'c1ccc2ncccc2c1', 'c1ccc2ncccc2c1']"
1232,[*]c1ccc(-c2ccc(-c3nc4ccc(Oc5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,Egc,3.3136,"['O', 'c1ccccc1', 'c1ccccc1', 'c1ccccc1', 'c1ccc2ncccc2c1', 'c1ccc2ncccc2c1']"
1233,[*]CCOCCOCC#CC#CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],Egc,4.9082,"['O', 'C=O', 'O', 'CC', 'CC', 'CC#CC#CC', 'N', 'CCCCCC']"
1234,[*]CCCOC(=O)COCC(=O)O[*],Egc,6.0368,"['O', 'O', 'CCC', 'CC=O']"
1235,[*]OC(C)CCOC(=O)COCC([*])=O,Egc,6.1998,"['O', 'O', 'CC=O', 'CC=O', 'CCCC']"
1236,[*]OC(F)(F)COC(=O)c1cccc(C(=O)OCC([*])(F)F)c1,Egc,4.7299,"['O', 'O', 'CC(F)F', 'CC(F)F', 'C=O', 'c1ccccc1']"
1237,[*]Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc([*])c2)c1,Egc,4.5011,"['O', 'O', 'CC(F)(F)C(F)(F)C(C)(F)F', 'C=O', 'c1ccccc1', 'c1ccccc1']"
1238,[*]Oc1ccc(Oc2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,Egc,3.4373,"['O', 'O', 'c1ccccc1', 'C=O', 'C=O', 'c1ccccc1']"
1239,[*]ON(C(F)(F)C([*])(F)F)C(F)(F)C(F)(F)Br,Egc,6.7014,['ON(C(F)(F)C(F)F)C(F)(F)C(F)(F)Br']
1240,[*]ON(C(F)(F)F)C(F)(F)C([*])(F)F,Egc,7.1742,['ON(C(F)(F)F)C(F)(F)C(F)F']
1241,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc([*])cc5)CCCCC4)cc3)cc2)cc1,Egc,3.9696,"['O', 'O=S(=O)(c1ccccc1)c1ccccc1', 'O', 'c1ccccc1', 'c1ccccc1', 'C1CCCCC1']"
