Unnamed: 0,smiles,property,value,polymer_automated_frag,polymer_automated_frag_aug
49,[*]CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(=O)[*],Eat,-5.41,C,"[['C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C']]"
50,[*]CC(C1=CC=CC=N1)CC(C2=CC=CC=N2)CC(C3=CC=CC=N3)[*],Eat,-5.99,C,"[['C', 'Cc1ccccn1', 'C', 'Cc1ccccn1', 'C', 'Cc1ccccn1'], ['Cc1ccccn1', 'C', 'Cc1ccccn1', 'C', 'Cc1ccccn1', 'C'], ['C', 'Cc1ccccn1', 'C', 'Cc1ccccn1', 'C', 'Cc1ccccn1'], ['Cc1ccccn1', 'C', 'Cc1ccccn1', 'C', 'Cc1ccccn1', 'C'], ['C', 'Cc1ccccn1', 'C', 'Cc1ccccn1', 'C', 'Cc1ccccn1'], ['Cc1ccccn1', 'C', 'Cc1ccccn1', 'C', 'Cc1ccccn1', 'C']]"
51,[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(=S)[*],Eat,-6.13,c1cccs1,"[['c1cccs1', 'c1ccsc1', 'c1ccsc1', 'C=S'], ['C=S', 'c1cccs1', 'c1ccsc1', 'c1ccsc1'], ['c1ccsc1', 'C=S', 'c1cccs1', 'c1ccsc1'], ['c1ccsc1', 'c1ccsc1', 'C=S', 'c1cccs1']]"
52,[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],Eat,-6.12,c1cccs1,"[['c1cccs1', 'c1ccsc1', 'c1ccsc1', 'O'], ['O', 'c1cccs1', 'c1ccsc1', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1cccs1', 'c1ccsc1'], ['c1ccsc1', 'c1ccsc1', 'O', 'c1cccs1']]"
53,[*]C(S1)=CC=C1C(S2)=CC=C2OC(=S)[*],Eat,-6.07,c1cccs1,"[['c1cccs1', 'c1ccsc1', 'O', 'C=S'], ['C=S', 'c1cccs1', 'c1ccsc1', 'O'], ['O', 'C=S', 'c1cccs1', 'c1ccsc1'], ['c1ccsc1', 'O', 'C=S', 'c1cccs1']]"
54,[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],Eat,-6.04,c1cccs1,"[['c1cccs1', 'C=S', 'c1ccsc1', 'O'], ['O', 'c1cccs1', 'C=S', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1cccs1', 'C=S'], ['C=S', 'c1ccsc1', 'O', 'c1cccs1']]"
55,[*]C(S1)=CC=C1C(=S)OC(=S)[*],Eat,-5.95,c1cccs1,"[['c1cccs1', 'C=S', 'O', 'C=S'], ['C=S', 'c1cccs1', 'C=S', 'O'], ['O', 'C=S', 'c1cccs1', 'C=S'], ['C=S', 'O', 'C=S', 'c1cccs1']]"
56,[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],Eat,-6.02,c1cccs1,"[['c1cccs1', 'O', 'c1ccsc1', 'O'], ['O', 'c1cccs1', 'O', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1cccs1', 'O'], ['O', 'c1ccsc1', 'O', 'c1cccs1']]"
57,[*]C(S1)=CC=C1OC(=S)O[*],Eat,-5.94,c1cccs1,"[['c1cccs1', 'O', 'C=S', 'O'], ['O', 'c1cccs1', 'O', 'C=S'], ['C=S', 'O', 'c1cccs1', 'O'], ['O', 'C=S', 'O', 'c1cccs1']]"
58,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],Eat,-6.24,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'c1ccsc1', 'c1cccs1'], ['c1cccs1', 'c1ccccc1', 'c1ccsc1', 'c1ccsc1'], ['c1ccsc1', 'c1cccs1', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'c1ccsc1', 'c1cccs1', 'c1ccccc1']]"
59,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],Eat,-6.21,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'c1ccsc1', 'O'], ['O', 'c1ccccc1', 'c1ccsc1', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'c1ccsc1', 'O', 'c1ccccc1']]"
60,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],Eat,-6.28,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'c1ccccc1', 'c1cccs1'], ['c1cccs1', 'c1ccccc1', 'c1ccsc1', 'c1ccccc1'], ['c1ccccc1', 'c1cccs1', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'c1ccccc1', 'c1cccs1', 'c1ccccc1']]"
61,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(=S)[*],Eat,-6.27,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'c1ccccc1', 'C=S'], ['C=S', 'c1ccccc1', 'c1ccsc1', 'c1ccccc1'], ['c1ccccc1', 'C=S', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'c1ccccc1', 'C=S', 'c1ccccc1']]"
62,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3O[*],Eat,-6.29,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'c1ccsc1', 'c1ccccc1'], ['c1ccccc1', 'O', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'c1ccccc1', 'O', 'c1ccccc1']]"
63,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3[*],Eat,-6.22,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'C=S', 'c1cccs1'], ['c1cccs1', 'c1ccccc1', 'c1ccsc1', 'C=S'], ['C=S', 'c1cccs1', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'C=S', 'c1cccs1', 'c1ccccc1']]"
64,[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(S3)=CC=C3[*],Eat,-6.21,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'O', 'c1cccs1'], ['c1cccs1', 'c1ccccc1', 'c1ccsc1', 'O'], ['O', 'c1cccs1', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1cccs1', 'c1ccccc1']]"
65,[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(=S)[*],Eat,-6.17,c1ccccc1,"[['c1ccccc1', 'c1ccsc1', 'O', 'C=S'], ['C=S', 'c1ccccc1', 'c1ccsc1', 'O'], ['O', 'C=S', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'O', 'C=S', 'c1ccccc1']]"
66,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3O[*],Eat,-6.29,c1ccccc1,"[['c1ccccc1', 'c1ccccc1', 'c1ccsc1', 'O'], ['O', 'c1ccccc1', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1ccsc1', 'O', 'c1ccccc1']]"
67,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],Eat,-6.34,c1ccccc1,"[['c1ccccc1', 'c1ccccc1', 'c1ccccc1', 'c1cccs1'], ['c1cccs1', 'c1ccccc1', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1cccs1', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'c1cccs1', 'c1ccccc1']]"
68,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(=S)[*],Eat,-6.31,c1ccccc1,"[['c1ccccc1', 'c1ccccc1', 'c1ccccc1', 'C=S'], ['C=S', 'c1ccccc1', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'C=S', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'C=S', 'c1ccccc1']]"
69,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],Eat,-6.34,c1ccccc1,"[['c1ccccc1', 'c1ccccc1', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'O', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'O', 'c1ccccc1']]"
70,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)O[*],Eat,-6.29,c1ccccc1,"[['c1ccccc1', 'c1ccccc1', 'C=S', 'O'], ['O', 'c1ccccc1', 'c1ccccc1', 'C=S'], ['C=S', 'O', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'C=S', 'O', 'c1ccccc1']]"
71,[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],Eat,-6.16,c1ccccc1,"[['c1ccccc1', 'C=S', 'c1ccsc1', 'C=S'], ['C=S', 'c1ccccc1', 'C=S', 'c1ccsc1'], ['c1ccsc1', 'C=S', 'c1ccccc1', 'C=S'], ['C=S', 'c1ccsc1', 'C=S', 'c1ccccc1']]"
72,[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],Eat,-6.18,c1ccccc1,"[['c1ccccc1', 'C=S', 'c1ccsc1', 'O'], ['O', 'c1ccccc1', 'C=S', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1ccccc1', 'C=S'], ['C=S', 'c1ccsc1', 'O', 'c1ccccc1']]"
73,[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2C(=S)[*],Eat,-6.17,c1ccccc1,"[['c1ccccc1', 'C=S', 'c1ccccc1', 'C=S'], ['C=S', 'c1ccccc1', 'C=S', 'c1ccccc1'], ['c1ccccc1', 'C=S', 'c1ccccc1', 'C=S'], ['C=S', 'c1ccccc1', 'C=S', 'c1ccccc1']]"
74,[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2O[*],Eat,-6.28,c1ccccc1,"[['c1ccccc1', 'C=S', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'C=S', 'c1ccccc1'], ['c1ccccc1', 'O', 'c1ccccc1', 'C=S'], ['C=S', 'c1ccccc1', 'O', 'c1ccccc1']]"
75,[*]C(C=C1)=CC=C1C(=S)OC(=S)[*],Eat,-6.13,c1ccccc1,"[['c1ccccc1', 'C=S', 'O', 'C=S'], ['C=S', 'c1ccccc1', 'C=S', 'O'], ['O', 'C=S', 'c1ccccc1', 'C=S'], ['C=S', 'O', 'C=S', 'c1ccccc1']]"
76,[*]C(C=C1)=CC=C1OC(S2)=CC=C2O[*],Eat,-6.18,c1ccccc1,"[['c1ccccc1', 'O', 'c1ccsc1', 'O'], ['O', 'c1ccccc1', 'O', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1ccccc1', 'O'], ['O', 'c1ccsc1', 'O', 'c1ccccc1']]"
77,[*]C(C=C1)=CC=C1OC(=S)C(S2)=CC=C2[*],Eat,-6.21,c1ccccc1,"[['c1ccccc1', 'O', 'C=S', 'c1cccs1'], ['c1cccs1', 'c1ccccc1', 'O', 'C=S'], ['C=S', 'c1cccs1', 'c1ccccc1', 'O'], ['O', 'C=S', 'c1cccs1', 'c1ccccc1']]"
78,[*]C(C=C1)=CC=C1OC(=S)O[*],Eat,-6.18,c1ccccc1,"[['c1ccccc1', 'O', 'C=S', 'O'], ['O', 'c1ccccc1', 'O', 'C=S'], ['C=S', 'O', 'c1ccccc1', 'O'], ['O', 'C=S', 'O', 'c1ccccc1']]"
79,[*]CC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],Eat,-6.03,C,"[['C', 'c1ccsc1', 'c1ccsc1', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccsc1', 'c1ccsc1'], ['c1ccsc1', 'c1cccs1', 'C', 'c1ccsc1'], ['c1ccsc1', 'c1ccsc1', 'c1cccs1', 'C']]"
80,[*]CC(S1)=CC=C1C(S2)=CC=C2C(=S)[*],Eat,-5.95,C,"[['C', 'c1ccsc1', 'c1ccsc1', 'C=S'], ['C=S', 'C', 'c1ccsc1', 'c1ccsc1'], ['c1ccsc1', 'C=S', 'C', 'c1ccsc1'], ['c1ccsc1', 'c1ccsc1', 'C=S', 'C']]"
81,[*]CC(S1)=CC=C1C(S2)=CC=C2O[*],Eat,-5.95,C,"[['C', 'c1ccsc1', 'c1ccsc1', 'O'], ['O', 'C', 'c1ccsc1', 'c1ccsc1'], ['c1ccsc1', 'O', 'C', 'c1ccsc1'], ['c1ccsc1', 'c1ccsc1', 'O', 'C']]"
82,[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],Eat,-6.12,C,"[['C', 'c1ccsc1', 'c1ccccc1', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccsc1', 'c1ccccc1'], ['c1ccccc1', 'c1cccs1', 'C', 'c1ccsc1'], ['c1ccsc1', 'c1ccccc1', 'c1cccs1', 'C']]"
83,[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],Eat,-6.05,C,"[['C', 'c1ccsc1', 'c1ccccc1', 'C=S'], ['C=S', 'C', 'c1ccsc1', 'c1ccccc1'], ['c1ccccc1', 'C=S', 'C', 'c1ccsc1'], ['c1ccsc1', 'c1ccccc1', 'C=S', 'C']]"
84,[*]CC(S1)=CC=C1C(C=C2)=CC=C2O[*],Eat,-6.09,C,"[['C', 'c1ccsc1', 'c1ccccc1', 'O'], ['O', 'C', 'c1ccsc1', 'c1ccccc1'], ['c1ccccc1', 'O', 'C', 'c1ccsc1'], ['c1ccsc1', 'c1ccccc1', 'O', 'C']]"
85,[*]CC(S1)=CC=C1CC(S2)=CC=C2[*],Eat,-5.81,C,"[['C', 'c1ccsc1', 'C', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccsc1', 'C'], ['C', 'c1cccs1', 'C', 'c1ccsc1'], ['c1ccsc1', 'C', 'c1cccs1', 'C']]"
86,[*]CC(S1)=CC=C1CC(=S)[*],Eat,-5.65,C,"[['C', 'c1ccsc1', 'C', 'C=S'], ['C=S', 'C', 'c1ccsc1', 'C'], ['C', 'C=S', 'C', 'c1ccsc1'], ['c1ccsc1', 'C', 'C=S', 'C']]"
87,[*]CC(S1)=CC=C1C(=O)C(S2)=CC=C2[*],Eat,-6.08,C,"[['C', 'c1ccsc1', 'C=O', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccsc1', 'C=O'], ['C=O', 'c1cccs1', 'C', 'c1ccsc1'], ['c1ccsc1', 'C=O', 'c1cccs1', 'C']]"
88,[*]CC(S1)=CC=C1C(=O)C(=S)[*],Eat,-5.99,C,"[['C', 'c1ccsc1', 'C=O', 'C=S'], ['C=S', 'C', 'c1ccsc1', 'C=O'], ['C=O', 'C=S', 'C', 'c1ccsc1'], ['c1ccsc1', 'C=O', 'C=S', 'C']]"
89,[*]CC(S1)=CC=C1C(=O)O[*],Eat,-6.07,C,"[['C', 'c1ccsc1', 'C=O', 'O'], ['O', 'C', 'c1ccsc1', 'C=O'], ['C=O', 'O', 'C', 'c1ccsc1'], ['c1ccsc1', 'C=O', 'O', 'C']]"
90,[*]CC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],Eat,-5.94,C,"[['C', 'c1ccsc1', 'C=S', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccsc1', 'C=S'], ['C=S', 'c1cccs1', 'C', 'c1ccsc1'], ['c1ccsc1', 'C=S', 'c1cccs1', 'C']]"
91,[*]CC(S1)=CC=C1C(=S)O[*],Eat,-5.82,C,"[['C', 'c1ccsc1', 'C=S', 'O'], ['O', 'C', 'c1ccsc1', 'C=S'], ['C=S', 'O', 'C', 'c1ccsc1'], ['c1ccsc1', 'C=S', 'O', 'C']]"
92,[*]CC(S1)=CC=C1NC(S2)=CC=C2[*],Eat,-5.9,C,"[['C', 'c1ccsc1', 'N', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccsc1', 'N'], ['N', 'c1cccs1', 'C', 'c1ccsc1'], ['c1ccsc1', 'N', 'c1cccs1', 'C']]"
93,[*]CC(S1)=CC=C1NC(=S)[*],Eat,-5.77,C,"[['C', 'c1ccsc1', 'N', 'C=S'], ['C=S', 'C', 'c1ccsc1', 'N'], ['N', 'C=S', 'C', 'c1ccsc1'], ['c1ccsc1', 'N', 'C=S', 'C']]"
94,[*]CC(S1)=CC=C1NO[*],Eat,-5.66,C,"[['C', 'c1ccsc1', 'N', 'O'], ['O', 'C', 'c1ccsc1', 'N'], ['N', 'O', 'C', 'c1ccsc1'], ['c1ccsc1', 'N', 'O', 'C']]"
95,[*]CC(S1)=CC=C1OC(S2)=CC=C2[*],Eat,-5.92,C,"[['C', 'c1ccsc1', 'O', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccsc1', 'O'], ['O', 'c1cccs1', 'C', 'c1ccsc1'], ['c1ccsc1', 'O', 'c1cccs1', 'C']]"
96,[*]CC(S1)=CC=C1OC(=S)[*],Eat,-5.78,C,"[['C', 'c1ccsc1', 'O', 'C=S'], ['C=S', 'C', 'c1ccsc1', 'O'], ['O', 'C=S', 'C', 'c1ccsc1'], ['c1ccsc1', 'O', 'C=S', 'C']]"
97,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],Eat,-6.12,C,"[['C', 'c1ccccc1', 'c1ccsc1', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'c1cccs1', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccsc1', 'c1cccs1', 'C']]"
98,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],Eat,-6.2,C,"[['C', 'c1ccccc1', 'c1ccsc1', 'c1ccccc1'], ['c1ccccc1', 'C', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'c1ccccc1', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccsc1', 'c1ccccc1', 'C']]"
99,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],Eat,-6.08,C,"[['C', 'c1ccccc1', 'c1ccsc1', 'C=S'], ['C=S', 'C', 'c1ccccc1', 'c1ccsc1'], ['c1ccsc1', 'C=S', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccsc1', 'C=S', 'C']]"
100,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],Eat,-6.19,C,"[['C', 'c1ccccc1', 'c1ccccc1', 'c1cccs1'], ['c1cccs1', 'C', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1cccs1', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'c1cccs1', 'C']]"
101,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],Eat,-6.26,C,"[['C', 'c1ccccc1', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'C', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'c1ccccc1', 'C']]"
102,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],Eat,-6.17,C,"[['C', 'c1ccccc1', 'c1ccccc1', 'C=S'], ['C=S', 'C', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'C=S', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'C=S', 'C']]"
103,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2O[*],Eat,-6.2,C,"[['C', 'c1ccccc1', 'c1ccccc1', 'O'], ['O', 'C', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'O', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'O', 'C']]"
